LOC131800665,X
LOC131800659,X
LOC109611793,X
LOC131800661,X
LOC131800657,X
LOC109611794,X
LOC101899283,CG13623
LOC101899671,CG6607
LOC131800662,X
LOC131800660,X
LOC131800664,X
LOC131800666,X
LOC101888290,X
LOC131800667,X
LOC101900474,Cpsf100
LOC131807222,X
LOC131800668,X
LOC101894656,ArgRS-m
LOC101888604,X
LOC105262382,X
LOC131800670,X
LOC131800669,X
LOC105262383,X
LOC101890731,TfIIA-L
LOC101890907,mRpL19
LOC101891083,Unc50
LOC101891255,pll
LOC101891554,TTLL6B
LOC101891729,pygo
LOC101887422,X
LOC101887599,X
LOC101887763,X
LOC101887925,X
LOC101888097,X
LOC101892753,X
LOC101892582,Vha68-1
LOC101896136,X
LOC101896307,HP1e
LOC101895974,X
LOC101892928,X
LOC101894777,Sf3b5
LOC101894943,CG11986
LOC101895103,tgo
LOC105262253,X
LOC101895276,X
LOC101895447,X
LOC101895626,X
LOC109613868,X
LOC101898215,X
LOC101898389,X
LOC131800671,X
LOC105262328,X
LOC101899441,Mettl4
LOC101898565,X
LOC101899763,X
LOC101899938,X
LOC131800672,X
LOC131800673,X
LOC131807209,X
LOC131800674,X
LOC101898737,X
LOC131800675,X
LOC101900111,Mat89Ba
LOC101898902,CG2701
LOC101900284,CG8173
LOC101899083,X
LOC109613751,X
LOC101887912,aurA
LOC101887346,CG12213
LOC101901808,GC1
LOC101901642,Tango9
LOC101887749,X
LOC101896689,X
LOC101895999,CG2540
LOC101895594,CG2747
LOC101895415,X
LOC101896507,Pbp95
LOC101895018,CG10435
LOC101894741,CG3744
LOC101896158,X
LOC101894251,InR
LOC109611807,X
LOC131800678,X
LOC101900902,dpr4
LOC131807223,X
LOC101901082,mRpL45
LOC101901581,X
LOC101901748,idc
LOC101901250,CG4390
LOC101901416,X
LOC131800679,X
LOC101889491,CG5023
LOC105262098,X
LOC101894115,X
LOC101901709,SelR
LOC101887756,Tim9b
LOC101887591,Pstk
LOC101887919,X
LOC101888091,Seipin
LOC101888268,Fdh
LOC131807210,X
LOC101894428,dpr11
LOC101894590,CG15186
LOC101896362,Neurochondrin
LOC131807211,X
LOC101898394,X
LOC131800689,X
LOC131800691,X
LOC101900124,X
LOC131800685,X
LOC101890069,X
LOC101890228,X
LOC101901383,X
LOC131800686,X
LOC101900801,X
LOC131800687,X
LOC131800688,X
LOC101892695,Atg18b
LOC131800690,X
LOC101894837,X
LOC131800684,X
LOC101892080,X
LOC101899657,GluRIIB
LOC101901300,X
LOC101900077,X
LOC105261621,X
LOC131800699,X
LOC101898385,X
LOC131800693,X
LOC131800696,X
LOC131800700,X
LOC131800701,X
LOC101890722,X
LOC101901024,X
LOC131800697,X
LOC131800694,X
LOC101894942,CG9586
LOC109611694,X
LOC131800698,X
TRNAT-AGU_2,X
TRNAT-AGU_3,X
TRNAT-AGU_4,X
TRNAT-AGU_5,X
TRNAT-AGU_6,X
TRNAT-AGU_7,X
TRNAT-AGU_8,X
TRNAT-AGU_9,X
TRNAT-AGU_10,X
TRNAT-AGU_11,X
TRNAT-AGU_12,X
LOC131800702,X
LOC109613788,X
LOC131800695,X
LOC131800703,X
LOC101896139,X
LOC131800706,X
LOC131800705,X
LOC131800707,X
LOC101889930,Pmi
LOC131800708,X
LOC101890201,Cralbp
LOC101889486,X
LOC105261925,X
LOC101889310,CG10657
LOC131800709,X
LOC109612050,X
LOC105261626,X
LOC131800710,X
LOC101896451,X
LOC131800711,X
LOC131800712,X
LOC101896004,Pc
LOC131800713,X
LOC131800714,X
LOC101901355,X
LOC101901684,X
LOC105261607,X
LOC101887221,X
LOC105261606,S1P
LOC101887392,Atac1
LOC101901184,mRpL17
LOC101894468,X
LOC131800717,X
LOC131800718,X
LOC131800719,X
LOC131800491,X
LOC131800721,X
LOC109612220,X
LOC131800720,X
LOC109612222,X
LOC131800722,X
LOC131800723,X
LOC131800724,X
LOC131800727,X
LOC131800728,X
LOC101896344,X
LOC131800505,X
LOC131800729,X
LOC109612449,X
LOC131800731,X
LOC101890023,X
LOC131800730,X
LOC131800732,X
TRNAS-AGA_2,X
TRNAS-AGA_3,X
LOC101890921,X
LOC131800725,X
LOC101890635,X
LOC101890467,X
LOC131800726,X
LOC101889838,Tep4
LOC131800733,X
LOC131800734,X
LOC131800735,X
LOC101894059,X
LOC101897055,X
LOC101897233,CG3434
LOC131800738,X
LOC131800736,X
LOC131800737,X
LOC109612793,X
LOC109612795,X
LOC131800450,X
LOC131800739,X
LOC101889637,CG3408
LOC101889474,RpS9
LOC105262348,X
LOC131800779,X
LOC101891263,X
LOC131800780,X
LOC101890389,schlank
LOC131800740,X
LOC131800781,X
LOC131800782,X
LOC109613952,X
LOC101890560,SMC3
LOC131800783,X
LOC131800784,X
LOC131800741,X
LOC131800742,X
LOC131800743,X
LOC109613991,X
LOC109613992,X
LOC131800785,X
LOC131800787,X
LOC131800786,X
LOC131800788,X
LOC131800868,X
LOC101888321,X
LOC131800789,X
LOC131800790,X
LOC131800791,X
LOC131800792,X
LOC131800869,X
LOC101898982,X
LOC131800744,X
LOC131800745,X
LOC131800746,X
LOC131800793,X
LOC131800794,X
LOC131800870,X
LOC131800871,X
LOC101888452,X
LOC101896546,X
LOC131800747,X
LOC101896675,X
LOC131800795,X
LOC109614149,X
LOC101888743,CkIalpha
LOC131800796,X
LOC101891437,X
LOC101890175,X
LOC101890014,X
LOC131800797,X
LOC101895282,Rab40
LOC109614135,X
LOC101889660,X
LOC131800799,X
LOC131800800,X
LOC131800801,X
LOC131800802,X
LOC131800803,X
LOC101888305,X
LOC101896534,RpL35
LOC101896714,parvin
LOC131800805,X
LOC101888456,X
LOC131800806,X
LOC105261954,X
LOC101901611,Rpp20
LOC131800804,X
LOC101887264,CG33932
LOC101888077,X
LOC131800748,X
LOC101887908,X
LOC101888429,X
LOC131800808,X
LOC131800809,X
LOC131800810,X
LOC101887745,Scamp
LOC131800811,X
LOC131800812,X
LOC101900750,X
LOC131800813,X
LOC131800872,X
LOC131800873,X
LOC131800814,X
LOC101889428,Spg7
LOC131800815,X
LOC101889595,acj6
LOC109613190,X
LOC101890378,PGAP1
LOC131800816,X
LOC101890328,CG16989
LOC101889648,CG4615
LOC131800749,X
LOC101889488,Cpr11A
LOC101897448,CG42258
LOC131800817,X
THY,X
LOC131800818,X
LOC101897793,CG5800
LOC131800750,X
LOC131800819,X
LOC131800820,X
LOC101897617,IntS2
LOC101894803,beta-Spec
LOC101894642,SrpRalpha
LOC101894481,Remo
LOC101894316,Rpt3
LOC101894144,X
LOC101893517,Tis11
LOC109611913,X
LOC101893348,Rab18
LOC101893187,l(3)neo43
LOC101892896,CG4119
LOC101892722,sol
LOC131800751,X
LOC101900881,X
LOC101889117,X
LOC101889633,Sik2
LOC101888937,CG4313
LOC101888758,moody
LOC101888468,X
LOC101888295,X
LOC101888119,X
LOC109611979,X
LOC109611981,X
LOC101887563,Actn
LOC101887949,usp
LOC101889297,X
LOC131800821,X
LOC131800752,X
LOC131800875,X
LOC131800753,X
LOC131800823,X
LOC131800822,X
LOC101900504,unc-4
LOC131800754,X
LOC101888012,X
LOC101887507,Bap60
LOC101887230,CG4332
LOC131800825,X
LOC101901696,CG32645
LOC109612684,X
LOC131800755,X
LOC131800826,X
LOC131800432,X
LOC131800827,X
LOC101897632,CG12096
LOC131800828,X
LOC131800829,X
LOC101899182,X
LOC109612525,X
LOC101899360,dah
LOC101897970,Prp5
LOC131800756,X
LOC131800757,X
LOC131800758,X
LOC131800759,X
LOC101898493,CG14621
LOC131800830,X
LOC131800877,X
LOC131800831,X
LOC131800760,X
LOC101900203,CG14569
LOC131800761,X
LOC131800832,X
LOC101888032,Obp19a
LOC101888213,Brms1
LOC101888382,mRpL49
LOC101893456,X
LOC101893881,X
LOC101894723,X
LOC101894399,X
LOC101894885,X
LOC131800762,X
LOC131800763,X
LOC131800764,X
LOC131800445,X
LOC101896786,X
LOC101896603,X
LOC101892855,X
LOC101891874,X
LOC105261863,X
LOC101892048,Polr2E
LOC101893025,X
LOC131800833,X
LOC101893369,X
LOC131800834,X
LOC101893704,X
LOC131800382,X
LOC101892501,hec
LOC131800878,X
LOC131800879,X
LOC131800880,X
LOC101900427,fne
LOC131800765,X
LOC101899565,X
LOC101887951,RNaseZ
LOC101887567,csw
LOC101887394,Cyp311a1
LOC101887222,CG4645
LOC101901685,eIF3f1
LOC131800835,X
LOC101901520,X
LOC101901356,X
LOC101901185,X
LOC101901011,Sirt4
LOC101900716,Septin1
LOC101900539,X
LOC101900257,X
LOC101900078,X
LOC101899793,spdi
LOC101898210,CG32772
LOC105262111,X
LOC101901100,vnd
LOC101892137,Appl
LOC131800837,X
LOC109614446,X
LOC101894245,X
LOC131800766,X
LOC101894412,CG14052
LOC101894576,kz
LOC101892542,pcx
LOC101894737,X
LOC101892826,CG5254
LOC101892997,hep
LOC101893400,Nipsnap
LOC101894899,X
LOC101893567,X
LOC101893736,X
LOC101895060,X
LOC101895235,X
LOC101895409,CG2202
LOC101893903,mRpL14
LOC101895589,Psf3
LOC101895763,Cep164
LOC101899492,CG3078
LOC101899142,CG3091
LOC101889663,X
LOC101889503,X
LOC101889327,X
LOC131800767,X
LOC101888851,X
LOC101889154,X
LOC101888676,X
LOC101900872,X
LOC101900692,X
LOC101900345,X
LOC101900170,Pis
LOC131800839,X
LOC101899995,CG9240
CCT-zeta,X
LOC101900515,X
LOC101899555,Ns3
LOC101890598,X
LOC131800881,X
LOC131800882,X
LOC131800840,X
LOC109614360,X
LOC131800768,X
LOC131800769,X
LOC131800841,X
LOC131800883,X
LOC131800770,X
LOC101890717,X
LOC109614159,X
LOC101900812,X
LOC101901161,X
LOC101901332,X
LOC101900989,X
LOC105262422,X
LOC101897689,Ork1
LOC131800842,X
LOC101895258,CG1582
LOC101895558,X
LOC109612964,X
LOC101895734,su(sable)
LOC101895911,CG9776
LOC101896077,Ssu72
LOC101896233,Zw
LOC101896403,CG3038
LOC101896582,CG8924
LOC101896767,X
LOC101897113,CG1575
LOC101896937,CG2260
LOC101901257,CkIIbeta
LOC101887458,Hsc70-3
LOC101888709,X
LOC101887741,CG1578
LOC101888888,X
LOC101888192,X
LOC101888362,fzr
LOC101888531,CG2061
LOC101889711,X
LOC101889883,CG2076
LOC101890049,Cadps
LOC101890333,X
LOC101890673,X
LOC101891018,X
LOC101891191,X
LOC101891361,X
LOC101891538,X
LOC131800771,X
LOC101889685,X
LOC101889859,X
LOC101889057,M6
LOC101889353,PIG-K
LOC101889526,X
LOC101890189,Hr4
LOC131800884,X
LOC131800843,X
LOC131800844,X
LOC131800885,X
LOC101887870,X
LOC101899810,X
LOC101898805,X
LOC101900731,Hmg-2
LOC105261813,X
LOC101899864,Mvb12
LOC131800845,X
LOC101900033,X
LOC101900909,X
LOC101901088,X
LOC101900381,nocte
LOC101900554,Neb-cGP
LOC101901256,Vsx1
LOC131800846,X
LOC101892465,X
LOC109613683,X
LOC105262404,Vsx2
LOC101892639,X
LOC101892817,X
LOC131800847,X
LOC101890391,X
LOC131800848,X
LOC101893559,X
LOC131800850,X
LOC101893283,X
LOC101898916,X
LOC101897190,X
LOC101897368,X
LOC101897532,sgg
LOC131800855,X
LOC131800888,X
LOC131800889,X
LOC131800852,X
LOC101896615,SamDC
LOC101896798,RpL22
LOC101896969,pn
LOC101897144,Nmd3
LOC101897324,X
LOC101893119,X
LOC101894225,X
LOC101894052,Npc2a
LOC101893770,X
LOC101893601,Mer
LOC131800851,X
LOC101893436,X
LOC101893268,Vps11
LOC101898849,Cdc42
LOC131800853,X
LOC131800854,X
LOC101899656,X
LOC101899321,Tcs4
LOC101899147,X
LOC101899497,AP-1-2beta
LOC101899824,CG12531
LOC109613694,X
LOC101900402,X
LOC101900052,CG14230
LOC101899885,Ubqn
LOC101888843,X
LOC101888668,X
LOC101888495,X
LOC101895229,Ranbp21
LOC101895582,X
LOC131800856,X
LOC105262521,X
LOC101889326,X
LOC101889500,X
LOC109612960,X
LOC101894501,X
LOC101894337,X
LOC101894168,X
LOC101891412,X
LOC101891065,X
LOC101890546,RhoGAP16F
LOC101890718,X
LOC105261940,X
LOC101890892,X
LOC101893817,X
LOC101890260,Smox
LOC101890095,X
LOC101889932,alpha-PheRS
LOC101889760,CG33303
LOC101893150,Taf3
LOC101889589,X
LOC101892801,X
LOC101892625,X
LOC101892450,X
LOC131800857,X
LOC101897541,X
LOC101892112,X
LOC101890213,X
LOC131800858,X
LOC131800772,X
LOC101900518,X
LOC101900696,X
LOC105262345,X
LOC101894896,slpr
LOC131800773,X
LOC131800774,X
LOC105261993,X
LOC101892292,X
LOC109613797,X
LOC101892461,pdgy
LOC101896376,X
LOC131800860,X
LOC131800859,X
LOC131800890,X
LOC131800891,X
LOC101892609,boi
LOC101892266,z
LOC101892435,CG13186
LOC101892094,Pdfr
LOC101901717,X
LOC131800506,X
LOC101900190,X
LOC131800861,X
TRNAF-GAA_19,X
TRNAF-GAA_20,X
TRNAF-GAA_21,X
LOC131800775,X
LOC131800776,X
LOC131800862,X
LOC131800863,X
LOC131800777,X
LOC131800778,X
LOC131800864,X
LOC131800865,X
LOC131800866,X
LOC131800867,X
LOC131800489,X
LOC109612624,X
LOC131800897,X
LOC131800896,X
LOC101898664,X
LOC101893532,CG9717
LOC101896993,CG2246
LOC131800431,X
LOC131800893,X
LOC131800899,X
LOC131800898,X
LOC131800894,X
LOC131800895,X
LOC131800900,X
LOC131800901,X
TRNAL-UAA_8,X
TRNAL-UAA_9,X
TRNAL-UAA_10,X
TRNAL-UAA_11,X
TRNAL-UAA_12,X
TRNAL-UAA_13,X
TRNAL-UAA_14,X
LOC101898976,X
LOC101897251,jar
LOC131800903,X
LOC131800904,X
LOC101896727,CG10731
LOC131800355,X
TRNAL-UAA_15,X
LOC131800905,X
LOC131800908,X
LOC131800906,X
LOC131800913,X
LOC131800918,X
LOC131800920,X
LOC131800405,X
LOC101890377,PolI
LOC109613177,X
LOC101890098,Ada2b
LOC131800921,X
LOC131800508,X
LOC131800922,X
LOC131800923,X
LOC131800938,X
LOC105262545,X
LOC101889427,Etfb
LOC131800924,X
LOC101889078,St2
LOC131800939,X
LOC131800925,X
LOC131800926,X
LOC101891016,CG6678
LOC101888716,tub
LOC131800927,X
LOC101890842,X
LOC109613176,X
LOC131800928,X
LOC101887252,Gdh
LOC131800930,X
LOC131800931,X
LOC131800934,X
LOC131800933,X
LOC131800914,X
LOC131800915,X
LOC131800916,X
LOC131800917,X
LOC131800936,X
LOC131800935,X
LOC131800937,X
LOC109613947,X
LOC131800940,X
LOC131800949,X
LOC101896588,X
LOC131800951,X
LOC131800950,X
LOC101897760,Cyp4ad1
LOC101897923,X
LOC101898091,X
LOC101898269,X
LOC101898441,X
LOC101896890,X
LOC131800942,X
LOC101897061,X
LOC101897238,X
LOC101897417,X
LOC105261947,X
LOC101900253,CG2121
LOC131800943,X
LOC101900780,X
LOC101900597,X
LOC131800952,X
LOC131800946,X
LOC101895823,CG14760
LOC101894534,pnut
LOC131800947,X
LOC101895648,dpn
LOC101894372,X
LOC101895467,Nup37
LOC101894198,CysRS
LOC101894022,O-fut1
LOC101893848,eIF3m
LOC101893573,X
LOC101893242,CG42496
LOC131800954,X
LOC131800955,X
LOC131800956,X
LOC101892604,Rbpn-5
LOC131800957,X
LOC101892143,CG10527
LOC101891627,Dyb
LOC131800945,X
LOC131800366,X
LOC131800958,X
LOC101889797,X
LOC101889968,qkr54B
LOC131800959,X
LOC101890413,qkr58E-1
LOC101890699,qkr58E-2
LOC131800960,X
LOC101894969,X
LOC101888328,Rh2
LOC131800961,X
LOC101890134,X
LOC131800974,X
LOC109611843,X
LOC101889798,Past1
LOC101890818,X
LOC131800971,X
LOC101890475,ppk31
LOC131800975,X
LOC131800976,X
LOC131800962,X
LOC131800414,X
LOC101887235,Atg14
LOC101887406,yem
LOC101887807,Atg4b
LOC131800978,X
LOC131800977,X
LOC101888260,X
LOC101889311,CG3149
LOC131800963,X
LOC101889647,X
LOC101888601,DhpD
LOC131800979,X
LOC101888953,rumi
LOC131800964,X
LOC101895118,Usp12-46
LOC131800972,X
LOC131800980,X
LOC101892078,X
LOC101891590,X
LOC101891291,CG6225
LOC101892335,X
LOC131800965,X
LOC101890945,X
LOC105261868,X
LOC131800981,X
LOC101892167,X
LOC101891994,X
LOC101899447,X
LOC101896417,CG14636
LOC101895966,X
LOC101895793,X
LOC101896247,X
LOC131800967,X
LOC131800968,X
LOC101895439,X
LOC101895268,X
LOC131800969,X
LOC131800970,X
LOC109613504,X
LOC131800973,X
LOC131800982,X
LOC131800983,X
LOC131800984,X
LOC101891488,X
LOC131800985,X
LOC101899002,X
LOC131800986,X
LOC131800987,X
LOC101890457,CG8568
LOC101890284,X
LOC101890327,X
LOC131800988,X
LOC101892172,X
LOC131800989,X
LOC131801006,X
LOC131800990,X
LOC131800998,X
LOC131800999,X
LOC131801000,X
LOC131801003,X
LOC131801001,X
LOC109613120,X
LOC131801004,X
LOC101891631,X
LOC131801005,X
LOC101891222,X
LOC131801007,X
LOC131800991,X
LOC101894288,X
LOC109612758,X
LOC131800992,X
LOC131800993,X
LOC131800994,X
LOC131800995,X
LOC131800996,X
LOC101887988,X
LOC131801008,X
LOC109612789,X
LOC131801010,X
LOC109614388,X
LOC131801011,X
LOC131801012,X
LOC101889132,X
LOC131801015,X
LOC131801013,X
LOC131800337,X
LOC131801016,X
LOC101889758,X
LOC131801017,X
LOC131801018,X
LOC101890375,Rabex-5
LOC101890545,X
LOC131801019,X
LOC101888973,X
LOC101893663,X
LOC101894177,CG15535
LOC131801020,X
LOC101893496,X
LOC131801021,X
LOC101892870,X
LOC101892693,Mtch
LOC105261418,CG34140
LOC131801022,X
LOC131801023,X
LOC101897309,X
LOC131801024,X
LOC131801025,X
LOC131801014,X
TRNAS-GCU,X
TRNAS-GCU_1,X
TRNAS-GCU_2,X
TRNAS-GCU_3,X
TRNAS-GCU_4,X
TRNAS-GCU_5,X
TRNAS-GCU_6,X
TRNAS-GCU_7,X
LOC131801034,X
LOC101894624,X
LOC131801035,X
LOC131801026,X
LOC131801031,X
LOC101895681,Ythdf
LOC101893030,X
LOC109613122,X
LOC131801029,X
LOC131801028,X
LOC109613340,X
LOC131801030,X
LOC131801032,X
LOC105262385,X
LOC131801033,X
LOC101894181,X
LOC101897128,X
LOC101896026,CG2147
LOC101896187,X
LOC101893895,X
LOC131801071,X
LOC131801072,X
LOC101901288,X
LOC105261964,X
LOC101891201,X
LOC101890682,CG11699
LOC101890510,CG32500
LOC101891028,X
LOC101890343,mahe
LOC101890166,CG15747
LOC101890003,X
LOC101890855,X
LOC105262052,X
LOC101890896,X
LOC101888198,X
LOC131801075,X
LOC131801074,X
LOC105262103,X
LOC101900622,Lsd-2
LOC101901044,CG33177
LOC101896814,fz3
LOC101896510,Usp16-45
LOC105261614,X
LOC101897095,X
LOC131801037,X
LOC131801076,X
LOC131801038,X
LOC131801039,X
LOC131801077,X
LOC101889068,X
LOC101889243,X
LOC101889416,X
LOC101888590,X
LOC101888767,CG12991
LOC101889584,X
LOC101887313,X
LOC131801078,X
LOC101901778,X
LOC101887823,X
LOC101901610,CG15814
LOC101887653,X
LOC101894732,CG32533
LOC101894071,pcm
LOC101894410,RfC4
LOC101893899,Idh3a
LOC101894243,X
LOC101893622,X
LOC101891195,rho-4
LOC101891365,CG13376
LOC131801079,X
LOC101891541,X
LOC101891023,CanA-14F
LOC131801080,X
LOC101898891,Chpf
LOC101901500,CG2200
LOC109612263,X
LOC101898727,X
LOC101899873,X
LOC109613155,X
LOC101899543,HERC2
LOC101899369,Mt2
LOC101899189,X
LOC101898554,htk
LOC101898377,shop
LOC101898206,CG7322
LOC131801082,X
LOC131801081,X
LOC101889501,His3.3B
LOC101889208,X
LOC101889951,X
LOC101889779,X
LOC101888850,X
LOC101890618,X
LOC101890964,X
LOC101890167,X
LOC101890005,X
LOC101890344,X
LOC101900231,X
LOC101898958,X
LOC101899134,f
LOC131801084,X
LOC131801083,X
LOC101890910,Tim13
LOC101891086,X
LOC101891258,CG8915
LOC101894977,X
LOC101894156,X
LOC109612354,X
LOC101893978,X
LOC109612355,X
LOC101894491,X
LOC101893804,X
LOC101894327,X
LOC131801042,X
LOC101897009,Tbh
LOC101898502,X
LOC101898326,X
LOC101898151,X
LOC101896237,X
LOC101898044,X
LOC131801036,X
LOC101897817,X
LOC101897300,X
LOC101897472,X
LOC101897117,X
LOC101896940,X
LOC101896771,X
LOC101891256,X
LOC101896587,X
LOC131801086,X
LOC101890662,X
LOC131801085,X
TRNAI-AAU,X
LOC101895925,X
LOC101897199,X
LOC131801043,X
LOC131801040,X
LOC101897370,X
LOC105262288,X
LOC101890114,X
LOC101888497,CatB
LOC131801087,X
LOC105262197,X
LOC131801088,X
LOC101887979,X
TRNAG-UCC,X
TRNAS-UGA,X
LOC101892452,B-H2
LOC101892114,X
LOC101892627,X
LOC101892283,ATPsyndelta
LOC101892803,X
LOC101892975,CG2961
LOC131801044,X
LOC101892636,Cyp318a1
LOC101892814,MED8
LOC101892985,X
LOC101896591,Ts
LOC131801089,X
LOC131801090,X
LOC131801091,X
LOC131801092,X
LOC101892463,X
LOC101892295,CG1847
LOC101897279,X
LOC101898011,Cyp28c1
LOC101898183,CG15740
LOC101898356,X
LOC101890227,X
LOC131801094,X
LOC101890400,X
LOC101889784,Parg
LOC131801095,X
LOC131801096,X
LOC101896259,X
LOC101894336,X
LOC131801097,X
LOC109611652,X
LOC101899398,ben
LOC101899570,X
TRNAS-CGA,X
TRNAS-UGA_1,X
TRNAS-CGA_1,X
TRNAG-UCC_1,X
TRNAG-UCC_2,X
TRNAS-UGA_2,X
TRNAS-UGA_3,X
TRNAG-UCC_3,X
TRNAH-GUG,X
TRNAH-GUG_1,X
TRNAH-GUG_2,X
LOC101888253,X
TRNAS-CGA_2,X
TRNAS-CGA_3,X
TRNAS-CGA_4,X
LOC131801058,X
TRNAG-UCC_4,X
TRNAG-UCC_5,X
TRNAG-UCC_6,X
TRNAG-UCC_7,X
TRNAS-UGA_4,X
TRNAS-UGA_5,X
TRNAS-UGA_6,X
TRNAG-UCC_8,X
TRNAA-UGC_7,X
TRNAG-UCC_9,X
TRNAS-UGA_7,X
LOC105261696,X
LOC101900544,X
LOC101901578,X
LOC101901413,X
LOC101901247,X
LOC101901078,X
LOC101900897,X
LOC131801070,X
LOC101900720,X
LOC105261699,X
LOC105261694,X
LOC101900938,X
LOC131801059,X
LOC101891587,X
LOC101891407,X
LOC101890714,X
LOC101891233,X
LOC101890888,X
LOC131801098,X
LOC101900794,Alr
LOC131800401,X
LOC131801100,X
LOC101901316,Abcd3
LOC101901475,stx
LOC131801102,X
LOC131801101,X
LOC131801046,X
LOC131801048,X
LOC101900987,CG16903
LOC101900450,CG4045
LOC101900287,CG14805
LOC101900115,X
LOC101899720,X
LOC131801135,X
LOC131801060,X
LOC131801050,X
LOC131801061,X
LOC131801062,X
LOC101892340,X
LOC101892507,X
LOC131801063,X
LOC101890498,X
LOC101890893,Pur-alpha
LOC101891655,Naxd
LOC101891825,X
LOC101891999,X
LOC101892860,CG13375
LOC131801051,X
LOC131801052,X
LOC131801064,X
LOC101889649,X
LOC101888373,X
LOC101889824,mmm
LOC101889995,SdhBL
LOC101889135,obst-A
LOC101889312,Peritrophin-A
LOC101889489,X
LOC131801109,X
LOC131801106,X
LOC131801108,X
LOC131801107,X
LOC131801111,X
LOC101896358,X
LOC101896084,CG7378
LOC131801112,X
LOC105261768,X
LOC131801053,X
LOC101894816,X
LOC131801113,X
LOC131801114,X
LOC131800509,X
LOC101887647,X
LOC131801116,X
LOC101887470,X
LOC101898801,X
LOC131801065,X
LOC131801117,X
LOC101897385,X
LOC105261698,X
LOC131801118,X
LOC131801054,X
LOC131801055,X
LOC101900021,X
LOC101897740,X
LOC131801119,X
LOC131801120,X
LOC131800470,X
LOC131801121,X
LOC101898599,X
LOC105261425,ND-MNLL
LOC101898998,CG12511
LOC101900193,Nek2
LOC101899173,Yip1d1
LOC101900367,CG12659
LOC101900541,CG15912
LOC101899351,RpL30
LOC101900718,X
LOC131801122,X
LOC131801123,X
LOC131801124,X
LOC131801125,X
LOC101900895,X
LOC101901076,X
LOC101901245,X
LOC131801066,X
LOC101899525,SmF
LOC131801126,X
LOC131801127,X
LOC101901744,NAAT1
LOC101892526,spoon
LOC101893047,RpL36
LOC101893388,Hinfp
LOC131801129,X
LOC131801067,X
LOC131801130,X
LOC101897664,RpS6
LOC101897838,bys
LOC131801131,X
LOC131801132,X
LOC131801068,X
LOC131801057,X
LOC131801134,X
LOC109612566,X
LOC131801069,X
LOC131801139,X
LOC131801138,X
LOC101898833,X
LOC101898668,X
LOC101888259,ppk9
LOC101899015,X
LOC101899186,CG9304
LOC131800406,X
LOC101888432,X
LOC101888598,X
LOC101888774,X
LOC131801142,X
LOC131801149,X
LOC131801148,X
LOC131801151,X
LOC131801150,X
LOC101899809,CG4554
LOC131801152,X
LOC101900388,tra2
LOC101900560,Blos1
LOC131801153,X
LOC131801143,X
LOC101901200,GM130
LOC101901477,CG3376
LOC131801144,X
LOC101887233,X
LOC131801154,X
LOC101892238,X
LOC101890843,CG3356
LOC101891127,RN-tre
LOC101891536,CG8067
LOC101891711,Ctf4
LOC101891880,Spt-I
LOC101892343,CG7639
LOC101892055,pcs
LOC101892510,Pu
LOC101892913,CG30122
LOC101893088,Snap29
LOC101893263,Hsdl2
LOC101897354,X
LOC101893431,CG10936
LOC101897521,X
LOC101894172,P32
LOC101894340,X
LOC101894502,CG12863
LOC101894663,Sema1b
LOC101895494,rdgBbeta
LOC131801156,X
LOC101895848,X
LOC101896356,CG14767
LOC131801157,X
LOC131801140,X
LOC101892676,X
LOC131801141,X
LOC101891704,ptc
LOC101891530,Oseg6
LOC101891352,lbk
LOC101890835,X
LOC101890660,CG11807
LOC101890319,X
LOC131801158,X
LOC101890147,X
LOC101889876,Rs1
LOC101892500,X
LOC101889703,GPHR
LOC101889304,X
LOC101889125,Polr2K
LOC101892334,CG7544
LOC101888708,chn
LOC101888530,X
LOC101891992,X
LOC101888526,lov
LOC101900662,gol
LOC131801159,X
LOC131801160,X
LOC101888883,gsb-n
LOC131801161,X
LOC131801162,X
LOC131800368,X
LOC131801163,X
LOC101887398,X
LOC109612284,X
LOC101887572,X
LOC131801164,X
LOC131800510,X
LOC131801145,X
LOC101890655,X
LOC101892058,NK7.1
LOC101898609,X
LOC131801167,X
LOC131801165,X
LOC101893928,X
LOC131801171,X
LOC131801172,X
LOC101893426,CG6420
LOC131801168,X
LOC101893149,Yif1
LOC131801169,X
LOC105261901,X
LOC105261900,X
LOC131801166,X
LOC101892798,CG31121
LOC101900237,X
LOC131801176,X
LOC131801177,X
LOC101887352,CG9372
LOC131801178,X
LOC109613374,X
LOC101901036,Taf6
LOC101901319,X
LOC131801179,X
LOC101901501,Papss
LOC101887792,Rab8
LOC101887959,Usp32
LOC101899410,Ccdc58
LOC101899686,Kap-alpha1
LOC131801180,X
LOC131801173,X
LOC101900424,CG9300
LOC101900600,Ltn1
LOC101887627,X
LOC101900785,SREBP
LOC131801182,X
LOC101901467,X
LOC101901631,Sap130
LOC101887285,Sf3a2
LOC101888303,X
LOC131801184,X
LOC131801183,X
LOC101888478,X
LOC101888648,X
LOC101887453,X
LOC131800436,X
LOC109613654,X
LOC131801185,X
LOC131801186,X
LOC101888711,Tre1
LOC101888364,CG11426
LOC131801174,X
LOC131801175,X
LOC101901729,Naglu
LOC131801187,X
LOC131801188,X
LOC131801189,X
LOC101898740,X
LOC101889440,SF2
LOC131801190,X
LOC101889607,X
LOC101891252,Sulf1
LOC131801194,X
LOC109613624,X
TRNAV-AAC,X
TRNAF-GAA_22,X
LOC101891722,X
